order_id,merchant_id,customer_name,customer_address,area,city,pincode,latitude,longitude,sku,quantity,order_value,payment_type,order_date,order_status
ORD000133,M001,Karan Joshi,"Apartment 239, 2ndth Main, Whitefield, Bangalore",Whitefield,Bangalore,560066,12.965179,77.749833,KURTA_COTTON_L,1,4826.82,PREPAID,2026-05-03,pending
ORD000134,M001,Indira Shetty,"House 176, 1st Cross, KR Puram, Bangalore",KR Puram,Bangalore,560036,13.008507,77.697537,TRACKPANTS_BLACK_M,1,2925.39,PREPAID,2026-05-15,pending
ORD000135,M001,Ganesh Gupta,"House 306, 5th Cross, HSR Layout, Bangalore",HSR Layout,Bangalore,560102,12.911892,77.650338,BAG_LEATHER_BROWN,2,4091.0,PREPAID,2026-05-09,pending
ORD000136,M001,Lata Verma,"Apartment 249, 2ndth Main, Whitefield, Bangalore",Whitefield,Bangalore,560066,12.969532,77.746691,TSHIRT_WHITE_L,3,4139.03,PREPAID,2026-05-03,pending
ORD000137,M001,Suresh Sen,"No. 303, C Stage, Ulsoor, Bangalore",Ulsoor,Bangalore,560008,12.979478,77.624925,HOODIE_NAVY_L,2,562.91,PREPAID,2026-05-15,pending
ORD000138,M001,Karan Joshi,"No. 254, A Stage, Old Airport Road, Bangalore",Old Airport Road,Bangalore,560017,12.954754,77.669825,HOODIE_GREY_L,2,647.91,COD,2026-05-08,cancelled
ORD000139,M001,Sunil Yadav,"Flat 27, 3rd Main, Electronic City, Bangalore",Electronic City,Bangalore,560100,12.84746,77.656873,FORMAL_TROUSER_BLACK_32,3,743.47,PREPAID,2026-05-13,pending
ORD000140,M001,Neeraj Gowda,"No. 272, 1st Stage, HSR Layout, Bangalore",HSR Layout,Bangalore,560102,12.911963,77.652483,FORMAL_SHIRT_BLUE_M,1,3674.24,PREPAID,2026-05-10,confirmed
ORD000141,M001,Deepak Chowdhury,"Villa 222, 5th Cross Road, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.935288,77.680185,JACKET_DENIM_L,3,937.14,PREPAID,2026-05-09,pending
ORD000142,M001,Saranya Mukherjee,"#267, 6thth Cross, KR Puram, Bangalore",KR Puram,Bangalore,560036,13.003183,77.697443,SAREE_COTTON_BLUE,2,3869.91,PREPAID,2026-05-06,pending
ORD000143,M001,Shobha Pandey,"Villa 113, 5th Cross Road, Indiranagar, Bangalore",Indiranagar,Bangalore,560038,12.973506,77.635885,TSHIRT_NAVY_M,1,2862.69,PREPAID,2026-05-07,pending
ORD000144,M001,Radha Chowdhury,"Flat 62, 2nd Main, Whitefield, Bangalore",Whitefield,Bangalore,560066,12.970994,77.745569,SNEAKERS_GREY_8,3,1474.71,PREPAID,2026-05-05,pending
ORD000145,M001,Manish Banerjee,"Flat 328, 8th Main, Old Airport Road, Bangalore",Old Airport Road,Bangalore,560017,12.960639,77.668479,SHOES_WHITE_9,1,1639.01,PREPAID,2026-05-14,cancelled
ORD000146,M001,Krishna Babu,"Plot 171, 1st Main Road, Hebbal, Bangalore",Hebbal,Bangalore,560024,13.037476,77.599701,HOODIE_NAVY_M,1,1746.79,PREPAID,2026-05-09,pending
ORD000147,M001,Amit Joshi,"Plot 112, 2nd Main Road, Marathahalli, Bangalore",Marathahalli,Bangalore,560037,12.954794,77.702194,SHOES_BLACK_8,3,3403.67,PREPAID,2026-05-09,pending
ORD000148,M001,Aarav Patel,"Plot 137, 3rd Main Road, Brookefield, Bangalore",Brookefield,Bangalore,560037,12.962429,77.717613,HOODIE_NAVY_M,2,3436.89,COD,2026-05-11,processing
ORD000149,M001,Saranya Chauhan,"Flat 277, 4th Main, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.936546,77.678554,WOMEN_TOP_PINK_M,2,2316.61,PREPAID,2026-05-13,pending
ORD000150,M001,Shobha Shetty,"Plot 29, 2nd Main Road, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.93898,77.678221,FORMAL_TROUSER_BLACK_32,3,2114.13,PREPAID,2026-05-11,pending
ORD000151,M001,Shruti Shetty,"Plot 55, 6th Main Road, Brookefield, Bangalore",Brookefield,Bangalore,560037,12.966296,77.719565,SPORTS_TSHIRT_RED_L,1,6152.11,COD,2026-05-03,pending
ORD000152,M001,Sachin Nair,"Apartment 256, 8thth Main, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.93518,77.675295,TSHIRT_WHITE_M,1,1572.18,COD,2026-05-02,pending
ORD000153,M001,Sunanda Chopra,"No. 297, 1st Stage, Domlur, Bangalore",Domlur,Bangalore,560071,12.959277,77.64091,SAREE_COTTON_BLUE,1,2853.04,COD,2026-05-02,pending
ORD000154,M001,Madhuri Shah,"Apartment 50, 8thth Main, Malleshwaram, Bangalore",Malleshwaram,Bangalore,560003,13.002989,77.559491,SNEAKERS_GREY_9,1,563.64,COD,2026-05-06,pending
ORD000155,M001,Ishaan Rao,"Plot 173, 7th Main Road, MG Road, Bangalore",MG Road,Bangalore,560001,12.97124,77.610075,JEANS_BLUE_34,2,3269.33,PREPAID,2026-05-04,pending
ORD000156,M001,Priya Naik,"No. 213, C Stage, Sarjapur Road, Bangalore",Sarjapur Road,Bangalore,560035,12.90886,77.678873,SHOES_BLACK_9,1,2008.77,PREPAID,2026-05-12,pending
ORD000157,M001,Nirmala Gupta,"House 250, 2nd Cross, BTM Layout, Bangalore",BTM Layout,Bangalore,560076,12.915987,77.614357,TSHIRT_WHITE_M,1,3254.99,COD,2026-05-01,pending
ORD000158,M001,Neeraj Chatterjee,"No. 106, C Stage, Marathahalli, Bangalore",Marathahalli,Bangalore,560037,12.954991,77.698918,DRESS_RED_S,2,4064.08,PREPAID,2026-05-09,pending
ORD000159,M001,Nikhil Chowdhury,"Apartment 179, 7thth Main, HSR Layout, Bangalore",HSR Layout,Bangalore,560102,12.91132,77.652381,SNEAKERS_GREY_9,3,2748.49,COD,2026-05-08,pending
ORD000160,M001,Ankur Menon,"321, 3rd Block, Marathahalli, Bangalore",Marathahalli,Bangalore,560037,12.963966,77.702168,SNEAKERS_GREY_9,2,4939.52,PREPAID,2026-05-02,confirmed
ORD000161,M001,Nandini Nayak,"Apartment 108, 7thth Main, Marathahalli, Bangalore",Marathahalli,Bangalore,560037,12.962066,77.699252,SUNGLASSES_BLACK,2,693.02,COD,2026-05-11,pending
ORD000162,M001,Vihaan Agarwal,"Flat 37, 4th Main, Electronic City, Bangalore",Electronic City,Bangalore,560100,12.849101,77.659731,JEANS_BLUE_32,3,1210.21,COD,2026-05-15,pending
ORD000163,M001,Harish Tiwari,"Plot 103, 7th Main Road, Bannerghatta Road, Bangalore",Bannerghatta Road,Bangalore,560076,12.88596,77.593388,TRACKPANTS_BLACK_L,2,1524.02,COD,2026-05-03,pending
ORD000164,M001,Sachin Nayak,"No. 235, C Stage, Koramangala, Bangalore",Koramangala,Bangalore,560034,12.935044,77.628405,JEANS_BLACK_34,1,2546.46,PREPAID,2026-05-12,pending
ORD000165,M001,Rohit Prasad,"No. 176, 3rd Stage, Sarjapur Road, Bangalore",Sarjapur Road,Bangalore,560035,12.905122,77.678772,WALLET_BROWN,3,4331.43,COD,2026-05-06,pending
ORD000166,M001,Nikhil Prasad,"111, A Block, RR Nagar, Bangalore",RR Nagar,Bangalore,560098,12.91628,77.521715,SHOES_WHITE_8,3,4346.52,PREPAID,2026-05-09,pending
ORD000167,M001,Padma Joshi,"House 214, 1st Cross, Whitefield, Bangalore",Whitefield,Bangalore,560066,12.969081,77.753726,HOODIE_GREY_L,2,1499.83,PREPAID,2026-05-16,pending
ORD000168,M001,Rahul Pandey,"124, B Block, Malleshwaram, Bangalore",Malleshwaram,Bangalore,560003,13.003142,77.563557,SAREE_COTTON_BLUE,2,3633.94,PREPAID,2026-05-01,pending
ORD000169,M001,Jyoti Shetty,"No. 236, A Stage, Hebbal, Bangalore",Hebbal,Bangalore,560024,13.034866,77.59418,KURTA_COTTON_M,2,570.69,COD,2026-05-15,confirmed
ORD000170,M001,Madhuri Nair,"Plot 171, 1st Main Road, Peenya, Bangalore",Peenya,Bangalore,560058,13.032242,77.518754,KURTA_COTTON_L,3,3349.31,PREPAID,2026-05-14,pending
ORD000171,M001,Mahesh Tiwari,"House 264, 6th Cross, Vijayanagar, Bangalore",Vijayanagar,Bangalore,560040,12.973881,77.536725,FORMAL_TROUSER_BLACK_32,1,863.32,PREPAID,2026-05-04,pending
ORD000172,M001,Kavita Dubey,"#71, 6thth Cross, Old Airport Road, Bangalore",Old Airport Road,Bangalore,560017,12.957654,77.662409,KURTA_COTTON_L,1,3670.93,PREPAID,2026-05-04,confirmed
ORD000173,M001,Shiva Pai,"Apartment 258, 7thth Main, Electronic City, Bangalore",Electronic City,Bangalore,560100,12.847574,77.662723,WALLET_BROWN,1,3922.99,PREPAID,2026-05-02,pending
ORD000174,M001,Deepak Hegde,"318, C Block, Whitefield, Bangalore",Whitefield,Bangalore,560066,12.968252,77.749862,JACKET_DENIM_L,1,2892.57,PREPAID,2026-05-03,pending
ORD000175,M001,Ravi Kumar,"No. 255, 2nd Stage, Marathahalli, Bangalore",Marathahalli,Bangalore,560037,12.96294,77.693273,SAREE_COTTON_BLUE,1,991.14,COD,2026-05-01,pending
ORD000176,M001,Ganesh Rao,"Flat 12, 4th Main, Indiranagar, Bangalore",Indiranagar,Bangalore,560038,12.983096,77.641214,JEANS_BLACK_32,2,3400.08,COD,2026-05-11,pending
ORD000177,M001,Anita Pandey,"156, 3rd Block, Koramangala, Bangalore",Koramangala,Bangalore,560034,12.933628,77.625961,DRESS_BLUE_S,2,3634.89,PREPAID,2026-05-06,processing
ORD000178,M001,Lata Gupta,"Apartment 94, 3rdth Main, Banashankari, Bangalore",Banashankari,Bangalore,560085,12.922768,77.545519,DRESS_RED_S,1,4801.96,COD,2026-05-05,pending
ORD000179,M001,Lakshmi Bose,"House 341, 6th Cross, Marathahalli, Bangalore",Marathahalli,Bangalore,560037,12.955269,77.702338,FORMAL_TROUSER_BLACK_32,1,2162.52,PREPAID,2026-05-05,pending
ORD000180,M001,Shubham Chauhan,"No. 235, 2nd Stage, Old Airport Road, Bangalore",Old Airport Road,Bangalore,560017,12.958399,77.663626,DRESS_RED_M,1,2319.53,PREPAID,2026-05-01,confirmed
ORD000181,M001,Vidya Ghosh,"No. 290, 3rd Stage, Sarjapur Road, Bangalore",Sarjapur Road,Bangalore,560035,12.908561,77.682574,SPORTS_TSHIRT_RED_L,3,4862.23,COD,2026-05-04,pending
ORD000182,M001,Tushar Pai,"Flat 168, 1st Main, Malleshwaram, Bangalore",Malleshwaram,Bangalore,560003,13.007102,77.560694,FORMAL_SHIRT_BLUE_L,1,4282.95,COD,2026-05-07,pending
ORD000183,M001,Jyoti Pillai,"Plot 100, 8th Main Road, JP Nagar, Bangalore",JP Nagar,Bangalore,560078,12.903521,77.590057,HOODIE_NAVY_L,1,2503.56,COD,2026-05-02,pending
ORD000184,M001,Santosh Pai,"Apartment 229, 2ndth Main, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.934411,77.674879,BAG_CANVAS_BLACK,2,553.86,PREPAID,2026-05-15,confirmed
ORD000185,M001,Varun Singh,"Flat 74, 4th Main, Rajajinagar, Bangalore",Rajajinagar,Bangalore,560010,12.990656,77.554425,SHOES_WHITE_8,3,2406.24,PREPAID,2026-05-16,confirmed
ORD000186,M001,Varun Mehta,"291, 2nd Block, Sarjapur Road, Bangalore",Sarjapur Road,Bangalore,560035,12.908353,77.680854,FORMAL_TROUSER_BLACK_34,2,4613.85,COD,2026-05-06,confirmed
ORD000187,M001,Vihaan Sharma,"No. 135, C Stage, MG Road, Bangalore",MG Road,Bangalore,560001,12.973495,77.606806,DRESS_RED_M,3,2584.53,COD,2026-05-16,pending
ORD000188,M001,Vihaan Kumar,"Apartment 253, 2ndth Main, Mahadevapura, Bangalore",Mahadevapura,Bangalore,560048,12.993259,77.685577,SHOES_WHITE_9,2,3400.54,PREPAID,2026-05-12,processing
ORD000189,M001,Priya Nayak,"House 133, 3rd Cross, JP Nagar, Bangalore",JP Nagar,Bangalore,560078,12.906956,77.589383,SPORTS_TSHIRT_RED_M,3,3623.1,PREPAID,2026-05-02,pending
ORD000190,M001,Ashok Shah,"Apartment 150, 2ndth Main, Mahadevapura, Bangalore",Mahadevapura,Bangalore,560048,12.99121,77.689633,KURTA_COTTON_M,1,3362.11,COD,2026-05-07,pending
ORD000191,M001,Shobha Shetty,"Apartment 186, 2ndth Main, Peenya, Bangalore",Peenya,Bangalore,560058,13.025332,77.515645,WOMEN_TOP_PINK_S,1,4424.99,PREPAID,2026-05-12,confirmed
ORD000192,M001,Meera Reddy,"#80, 4thth Cross, Basavanagudi, Bangalore",Basavanagudi,Bangalore,560004,12.937229,77.575582,KURTA_COTTON_L,2,4643.08,PREPAID,2026-05-04,processing
ORD000193,M001,Girish Singh,"306, 2nd Block, Koramangala, Bangalore",Koramangala,Bangalore,560034,12.93936,77.620666,JEANS_BLACK_32,1,1901.08,PREPAID,2026-05-10,pending
ORD000194,M001,Lakshmi Singh,"Flat 218, 2nd Main, Whitefield, Bangalore",Whitefield,Bangalore,560066,12.972946,77.747224,WALLET_BROWN,1,1882.43,PREPAID,2026-05-01,confirmed
ORD000195,M001,Krishna Saxena,"Flat 130, 1st Main, Peenya, Bangalore",Peenya,Bangalore,560058,13.031073,77.515125,JEANS_BLUE_32,1,2809.66,PREPAID,2026-05-10,pending
ORD000196,M001,Jyoti Pai,"House 47, 3rd Cross, Electronic City, Bangalore",Electronic City,Bangalore,560100,12.847746,77.663024,SNEAKERS_GREY_8,1,1399.11,PREPAID,2026-05-09,confirmed
ORD000197,M001,Ishaan Reddy,"House 271, 4th Cross, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.934278,77.675006,JACKET_DENIM_M,3,2771.09,PREPAID,2026-05-07,pending
ORD000198,M001,Bhavana Saxena,"Villa 302, 3rd Cross Road, Sarjapur Road, Bangalore",Sarjapur Road,Bangalore,560035,12.904818,77.68504,TSHIRT_BLACK_M,3,2767.88,COD,2026-05-04,processing
ORD000199,M001,Priya Mishra,"Flat 267, 3rd Main, Marathahalli, Bangalore",Marathahalli,Bangalore,560037,12.957648,77.696196,SHOES_BLACK_9,3,4929.76,COD,2026-05-12,confirmed
ORD000200,M001,Dinesh Mukherjee,"116, 3rd Block, Yelahanka, Bangalore",Yelahanka,Bangalore,560064,13.101271,77.591706,DRESS_BLUE_S,2,3200.75,COD,2026-05-14,pending
ORD000201,M001,Sunanda Agarwal,"Flat 203, 8th Main, Marathahalli, Bangalore",Marathahalli,Bangalore,560037,12.954796,77.700811,SUNGLASSES_BLACK,3,556.54,PREPAID,2026-05-03,confirmed
ORD000202,M001,Ishaan Nayak,"#174, 4thth Cross, Mahadevapura, Bangalore",Mahadevapura,Bangalore,560048,12.990548,77.68965,JEANS_BLUE_32,3,4899.34,PREPAID,2026-05-13,pending
ORD000203,M001,Vidya Biswas,"Plot 183, 8th Main Road, Mahadevapura, Bangalore",Mahadevapura,Bangalore,560048,12.994981,77.689952,HOODIE_NAVY_L,3,3170.42,PREPAID,2026-05-13,processing
ORD000204,M001,Divya Verma,"Flat 28, 2nd Main, Sarjapur Road, Bangalore",Sarjapur Road,Bangalore,560035,12.908214,77.678974,WATCH_SPORT_SILVER,1,1537.7,COD,2026-05-01,pending
ORD000205,M001,Rohan Banerjee,"239, 3rd Block, Sarjapur Road, Bangalore",Sarjapur Road,Bangalore,560035,12.906926,77.684292,JEANS_BLACK_34,2,932.5,PREPAID,2026-05-16,pending
ORD000206,M001,Priya Babu,"162, A Block, HSR Layout, Bangalore",HSR Layout,Bangalore,560102,12.909817,77.646436,FORMAL_SHIRT_BLUE_M,3,4957.2,COD,2026-05-15,pending
ORD000207,M001,Abhinav Singh,"Apartment 200, 8thth Main, Whitefield, Bangalore",Whitefield,Bangalore,560066,12.966569,77.751594,WOMEN_TOP_PINK_M,2,1237.65,PREPAID,2026-05-16,pending
ORD000208,M001,Tejas Gowda,"303, B Block, Electronic City, Bangalore",Electronic City,Bangalore,560100,12.847054,77.660922,SUNGLASSES_BLACK,3,2779.08,PREPAID,2026-05-12,pending
ORD000209,M001,Indira Verma,"Villa 195, 2nd Cross Road, Peenya, Bangalore",Peenya,Bangalore,560058,13.026344,77.515314,FORMAL_TROUSER_BLACK_34,1,4141.99,COD,2026-05-12,pending
ORD000210,M001,Sarala Nair,"Apartment 59, 6thth Main, Sarjapur Road, Bangalore",Sarjapur Road,Bangalore,560035,12.907219,77.678064,HOODIE_GREY_L,1,881.24,COD,2026-05-01,processing
ORD000211,M001,Aditya Chatterjee,"302, 3rd Block, HSR Layout, Bangalore",HSR Layout,Bangalore,560102,12.907574,77.649578,BAG_CANVAS_BLACK,3,2394.28,PREPAID,2026-05-13,confirmed
ORD000212,M001,Shubham Malhotra,"Villa 86, 5th Cross Road, Jayanagar, Bangalore",Jayanagar,Bangalore,560041,12.923224,77.589777,CAP_NAVY,1,1425.59,PREPAID,2026-05-14,pending
ORD000213,M001,Usha Murthy,"#320, 2ndth Cross, Marathahalli, Bangalore",Marathahalli,Bangalore,560037,12.960454,77.702141,TSHIRT_NAVY_M,3,1836.94,COD,2026-05-04,pending
ORD000214,M001,Rohan Biswas,"Apartment 259, 5thth Main, JP Nagar, Bangalore",JP Nagar,Bangalore,560078,12.904034,77.586364,JACKET_DENIM_L,2,2061.92,PREPAID,2026-05-11,pending
ORD000215,M001,Aditya Chowdhury,"No. 296, 2nd Stage, Marathahalli, Bangalore",Marathahalli,Bangalore,560037,12.958123,77.69865,WATCH_SPORT_SILVER,3,1311.7,PREPAID,2026-05-15,confirmed
ORD000216,M001,Krishna Kapoor,"#187, 8thth Cross, KR Puram, Bangalore",KR Puram,Bangalore,560036,13.008579,77.698989,WOMEN_TOP_PINK_M,2,3768.77,PREPAID,2026-05-08,pending
ORD000217,M001,Lakshmi Prasad,"Apartment 147, 3rdth Main, Mahadevapura, Bangalore",Mahadevapura,Bangalore,560048,12.993453,77.685703,BAG_CANVAS_BLACK,2,788.92,COD,2026-05-08,processing
ORD000218,M001,Abhinav Das,"House 104, 3rd Cross, Koramangala, Bangalore",Koramangala,Bangalore,560034,12.931336,77.621419,HOODIE_GREY_L,2,3018.21,PREPAID,2026-05-05,pending
ORD000219,M001,Vasantha Agarwal,"House 29, 2nd Cross, Whitefield, Bangalore",Whitefield,Bangalore,560066,12.972697,77.747778,FORMAL_SHIRT_BLUE_L,1,689.05,PREPAID,2026-05-10,pending
ORD000220,M001,Vasantha Singh,"#58, 2ndth Cross, Ulsoor, Bangalore",Ulsoor,Bangalore,560008,12.985706,77.62767,KURTA_COTTON_L,3,905.38,PREPAID,2026-05-09,pending
ORD000221,M001,Sowmya Tiwari,"#217, 4thth Cross, HSR Layout, Bangalore",HSR Layout,Bangalore,560102,12.908102,77.648998,WOMEN_TOP_PINK_M,2,2253.78,COD,2026-05-04,pending
ORD000222,M001,Suresh Bhat,"Plot 244, 4th Main Road, Marathahalli, Bangalore",Marathahalli,Bangalore,560037,12.963799,77.696795,HOODIE_NAVY_M,3,3647.28,COD,2026-05-05,cancelled
ORD000223,M001,Keerthi Banerjee,"House 344, 4th Cross, Old Airport Road, Bangalore",Old Airport Road,Bangalore,560017,12.960157,77.670214,TSHIRT_BLACK_L,3,3225.17,PREPAID,2026-05-13,pending
ORD000224,M001,Gaurav Babu,"House 202, 5th Cross, Indiranagar, Bangalore",Indiranagar,Bangalore,560038,12.982985,77.639429,TRACKPANTS_BLACK_L,1,1562.72,PREPAID,2026-05-03,pending
ORD000225,M001,Suma Biswas,"Plot 18, 5th Main Road, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.938367,77.676374,SHOES_WHITE_8,2,4456.6,PREPAID,2026-05-16,pending
ORD000226,M001,Meera Chatterjee,"Apartment 260, 2ndth Main, Koramangala, Bangalore",Koramangala,Bangalore,560034,12.93433,77.627912,BELT_BLACK,2,4190.09,PREPAID,2026-05-14,pending
ORD000227,M001,Madhuri Pandey,"No. 2, 2nd Stage, Bannerghatta Road, Bangalore",Bannerghatta Road,Bangalore,560076,12.890834,77.598778,WATCH_SPORT_SILVER,3,6924.14,COD,2026-05-10,pending
ORD000228,M001,Hema Singh,"Plot 164, 8th Main Road, Indiranagar, Bangalore",Indiranagar,Bangalore,560038,12.974222,77.637378,JACKET_DENIM_L,3,4236.8,PREPAID,2026-05-05,pending
ORD000229,M001,Praveen Ghosh,"#11, 1stth Cross, KR Puram, Bangalore",KR Puram,Bangalore,560036,13.009075,77.699168,DRESS_RED_S,1,2269.72,COD,2026-05-08,pending
ORD000230,M001,Ananya Pillai,"Villa 88, 2nd Cross Road, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.940541,77.675383,WALLET_BROWN,1,3200.77,COD,2026-05-14,pending
ORD000231,M001,Mohan Hegde,"196, A Block, Peenya, Bangalore",Peenya,Bangalore,560058,13.032783,77.522973,CAP_NAVY,1,4756.24,COD,2026-05-07,cancelled
ORD000232,M001,Pooja Verma,"Apartment 135, 4thth Main, Bannerghatta Road, Bangalore",Bannerghatta Road,Bangalore,560076,12.892652,77.59423,TRACKPANTS_BLACK_L,1,2337.36,PREPAID,2026-05-15,pending
ORD000233,M001,Sarala Murthy,"#197, 7thth Cross, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.934496,77.680243,WATCH_SPORT_SILVER,1,1953.61,COD,2026-05-09,pending
ORD000234,M001,Jyoti Sen,"House 3, 5th Cross, Whitefield, Bangalore",Whitefield,Bangalore,560066,12.97037,77.745521,HOODIE_GREY_L,2,4984.33,PREPAID,2026-05-13,pending
ORD000235,M001,Ankur Agarwal,"Villa 240, 3rd Cross Road, Indiranagar, Bangalore",Indiranagar,Bangalore,560038,12.977347,77.639509,FORMAL_SHIRT_BLUE_L,1,1670.31,PREPAID,2026-05-11,pending
ORD000236,M001,Ravi Tiwari,"Villa 221, 5th Cross Road, Yelahanka, Bangalore",Yelahanka,Bangalore,560064,13.100029,77.593904,DRESS_BLUE_S,1,2745.45,PREPAID,2026-05-09,cancelled
ORD000237,M001,Swati Chowdhury,"28, 2nd Block, HSR Layout, Bangalore",HSR Layout,Bangalore,560102,12.911558,77.64465,BACKPACK_GREY,2,1179.69,PREPAID,2026-05-02,pending
ORD000238,M001,Shubham Patel,"183, A Block, Marathahalli, Bangalore",Marathahalli,Bangalore,560037,12.954459,77.695002,BELT_BLACK,2,4977.41,PREPAID,2026-05-16,processing
ORD000239,M001,Sowmya Malhotra,"Apartment 289, 4thth Main, Brookefield, Bangalore",Brookefield,Bangalore,560037,12.968898,77.713381,KURTA_COTTON_M,1,4256.29,COD,2026-05-01,pending
ORD000240,M001,Mahesh Verma,"Apartment 349, 2ndth Main, HSR Layout, Bangalore",HSR Layout,Bangalore,560102,12.912908,77.647164,TSHIRT_NAVY_M,1,3545.09,PREPAID,2026-05-12,confirmed
ORD000241,M001,Rohit Chowdhury,"Apartment 305, 1stth Main, JP Nagar, Bangalore",JP Nagar,Bangalore,560078,12.910812,77.58907,JEANS_BLACK_34,1,3466.93,COD,2026-05-02,pending
ORD000242,M001,Sneha Iyer,"House 330, 5th Cross, Electronic City, Bangalore",Electronic City,Bangalore,560100,12.849709,77.658449,PERFUME_100ML,3,4085.65,PREPAID,2026-05-02,confirmed
ORD000243,M001,Yash Pillai,"House 107, 3rd Cross, Rajajinagar, Bangalore",Rajajinagar,Bangalore,560010,12.991972,77.556023,JEANS_BLUE_30,2,3967.95,COD,2026-05-13,confirmed
ORD000244,M001,Dinesh Mukherjee,"No. 184, 3rd Stage, Indiranagar, Bangalore",Indiranagar,Bangalore,560038,12.980926,77.642341,JEANS_BLUE_34,2,2444.61,PREPAID,2026-05-07,processing
ORD000245,M001,Naveen Dey,"No. 223, 1st Stage, HSR Layout, Bangalore",HSR Layout,Bangalore,560102,12.916054,77.647764,FORMAL_TROUSER_BLACK_32,3,3903.21,PREPAID,2026-05-02,pending
ORD000246,M001,Anil Chowdhury,"Flat 149, 8th Main, HSR Layout, Bangalore",HSR Layout,Bangalore,560102,12.916933,77.649764,SPORTS_TSHIRT_RED_L,3,4687.0,PREPAID,2026-05-03,pending
ORD000247,M001,Ajay Das,"Apartment 292, 1stth Main, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.935576,77.674886,JEANS_BLACK_32,3,4285.92,PREPAID,2026-05-03,pending
ORD000248,M001,Vijay Pai,"Apartment 300, 2ndth Main, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.935934,77.678507,BAG_LEATHER_BROWN,1,3740.39,PREPAID,2026-05-01,pending
ORD000249,M001,Pradeep Roy,"344, B Block, Brookefield, Bangalore",Brookefield,Bangalore,560037,12.968316,77.713696,SHOES_WHITE_9,2,3668.7,COD,2026-05-09,pending
ORD000250,M001,Sunanda Reddy,"Plot 274, 1st Main Road, Domlur, Bangalore",Domlur,Bangalore,560071,12.965081,77.6418,SHOES_BLACK_9,1,1665.93,COD,2026-05-13,pending
ORD000251,M001,Shalini Tripathi,"156, C Block, Brookefield, Bangalore",Brookefield,Bangalore,560037,12.963417,77.716671,WALLET_BROWN,2,4845.12,PREPAID,2026-05-13,cancelled
ORD000252,M001,Shruti Verma,"#247, 3rdth Cross, Kengeri, Bangalore",Kengeri,Bangalore,560060,12.903976,77.483451,SHOES_BLACK_8,1,3631.15,PREPAID,2026-05-08,cancelled
ORD000253,M001,Aditya Kumar,"No. 79, A Stage, Koramangala, Bangalore",Koramangala,Bangalore,560034,12.936461,77.6274,SHOES_BLACK_8,1,2631.95,COD,2026-05-16,pending
ORD000254,M001,Mahesh Sharma,"Flat 323, 7th Main, Whitefield, Bangalore",Whitefield,Bangalore,560066,12.969295,77.747426,DRESS_RED_S,3,2261.8,PREPAID,2026-05-16,confirmed
ORD000255,M001,Padma Tripathi,"119, B Block, Rajajinagar, Bangalore",Rajajinagar,Bangalore,560010,12.992458,77.555543,DRESS_RED_S,1,2686.45,PREPAID,2026-05-01,pending
ORD000256,M001,Lata Biswas,"Villa 230, 7th Cross Road, Koramangala, Bangalore",Koramangala,Bangalore,560034,12.933359,77.620135,SPORTS_TSHIRT_RED_L,2,1025.23,PREPAID,2026-05-06,pending
ORD000257,M001,Shalini Dubey,"68, C Block, Indiranagar, Bangalore",Indiranagar,Bangalore,560038,12.975322,77.639238,HOODIE_GREY_M,3,2025.19,COD,2026-05-13,pending
